winner,top-left-square,top-middle-square,top-right-square,middle-left-square,middle-middle-square,middle-right-square,bottom-left-square,bottom-middle-square,bottom-right-square
x,b,b,x,b,x,x,x,x,x
x,b,b,x,b,x,x,x,x,o
x,b,b,x,b,x,x,x,x,b
x,b,b,x,b,x,x,x,o,x
x,b,b,x,b,x,x,x,o,o
x,b,b,x,b,x,x,x,o,b
x,b,b,x,b,x,x,x,b,x
x,b,b,x,b,x,x,x,b,o
x,b,b,x,b,x,x,x,b,b
x,b,b,x,b,x,x,o,x,x
nobody,b,b,x,b,x,x,o,x,o
nobody,b,b,x,b,x,x,o,x,b
x,b,b,x,b,x,x,o,o,x
o,b,b,x,b,x,x,o,o,o
nobody,b,b,x,b,x,x,o,o,b
x,b,b,x,b,x,x,o,b,x
nobody,b,b,x,b,x,x,o,b,o
nobody,b,b,x,b,x,x,o,b,b
x,b,b,x,b,x,x,b,x,x
nobody,b,b,x,b,x,x,b,x,o
nobody,b,b,x,b,x,x,b,x,b
x,b,b,x,b,x,x,b,o,x
nobody,b,b,x,b,x,x,b,o,o
nobody,b,b,x,b,x,x,b,o,b
x,b,b,x,b,x,x,b,b,x
nobody,b,b,x,b,x,x,b,b,o
nobody,b,b,x,b,x,x,b,b,b
x,b,b,x,b,x,o,x,x,x
x,b,b,x,b,x,o,x,x,o
x,b,b,x,b,x,o,x,x,b
x,b,b,x,b,x,o,x,o,x
x,b,b,x,b,x,o,x,o,o
x,b,b,x,b,x,o,x,o,b
x,b,b,x,b,x,o,x,b,x
x,b,b,x,b,x,o,x,b,o
x,b,b,x,b,x,o,x,b,b
nobody,b,b,x,b,x,o,o,x,x
nobody,b,b,x,b,x,o,o,x,o
nobody,b,b,x,b,x,o,o,x,b
nobody,b,b,x,b,x,o,o,o,x
o,b,b,x,b,x,o,o,o,o
nobody,b,b,x,b,x,o,o,o,b
nobody,b,b,x,b,x,o,o,b,x
nobody,b,b,x,b,x,o,o,b,o
nobody,b,b,x,b,x,o,o,b,b
nobody,b,b,x,b,x,o,b,x,x
nobody,b,b,x,b,x,o,b,x,o
nobody,b,b,x,b,x,o,b,x,b
nobody,b,b,x,b,x,o,b,o,x
nobody,b,b,x,b,x,o,b,o,o
nobody,b,b,x,b,x,o,b,o,b
nobody,b,b,x,b,x,o,b,b,x
nobody,b,b,x,b,x,o,b,b,o
nobody,b,b,x,b,x,o,b,b,b
x,b,b,x,b,x,b,x,x,x
x,b,b,x,b,x,b,x,x,o
x,b,b,x,b,x,b,x,x,b
x,b,b,x,b,x,b,x,o,x
x,b,b,x,b,x,b,x,o,o
x,b,b,x,b,x,b,x,o,b
x,b,b,x,b,x,b,x,b,x
x,b,b,x,b,x,b,x,b,o
x,b,b,x,b,x,b,x,b,b
nobody,b,b,x,b,x,b,o,x,x
nobody,b,b,x,b,x,b,o,x,o
nobody,b,b,x,b,x,b,o,x,b
nobody,b,b,x,b,x,b,o,o,x
o,b,b,x,b,x,b,o,o,o
nobody,b,b,x,b,x,b,o,o,b
nobody,b,b,x,b,x,b,o,b,x
nobody,b,b,x,b,x,b,o,b,o
nobody,b,b,x,b,x,b,o,b,b
nobody,b,b,x,b,x,b,b,x,x
nobody,b,b,x,b,x,b,b,x,o
nobody,b,b,x,b,x,b,b,x,b
nobody,b,b,x,b,x,b,b,o,x
nobody,b,b,x,b,x,b,b,o,o
nobody,b,b,x,b,x,b,b,o,b
nobody,b,b,x,b,x,b,b,b,x
nobody,b,b,x,b,x,b,b,b,o
nobody,b,b,x,b,x,b,b,b,b
x,b,b,x,b,o,x,x,x,x
nobody,b,b,x,b,o,x,x,x,o
nobody,b,b,x,b,o,x,x,x,b
x,b,b,x,b,o,x,x,o,x
nobody,b,b,x,b,o,x,x,o,o
nobody,b,b,x,b,o,x,x,o,b
x,b,b,x,b,o,x,x,b,x
nobody,b,b,x,b,o,x,x,b,o
nobody,b,b,x,b,o,x,x,b,b
x,b,b,x,b,o,x,o,x,x
nobody,b,b,x,b,o,x,o,x,o
nobody,b,b,x,b,o,x,o,x,b
x,b,b,x,b,o,x,o,o,x
o,b,b,x,b,o,x,o,o,o
nobody,b,b,x,b,o,x,o,o,b
x,b,b,x,b,o,x,o,b,x
nobody,b,b,x,b,o,x,o,b,o
nobody,b,b,x,b,o,x,o,b,b
x,b,b,x,b,o,x,b,x,x
nobody,b,b,x,b,o,x,b,x,o
nobody,b,b,x,b,o,x,b,x,b
x,b,b,x,b,o,x,b,o,x
nobody,b,b,x,b,o,x,b,o,o
nobody,b,b,x,b,o,x,b,o,b
x,b,b,x,b,o,x,b,b,x
nobody,b,b,x,b,o,x,b,b,o
nobody,b,b,x,b,o,x,b,b,b
x,b,b,x,b,o,o,x,x,x
nobody,b,b,x,b,o,o,x,x,o
nobody,b,b,x,b,o,o,x,x,b
nobody,b,b,x,b,o,o,x,o,x
nobody,b,b,x,b,o,o,x,o,o
nobody,b,b,x,b,o,o,x,o,b
nobody,b,b,x,b,o,o,x,b,x
nobody,b,b,x,b,o,o,x,b,o
nobody,b,b,x,b,o,o,x,b,b
nobody,b,b,x,b,o,o,o,x,x
nobody,b,b,x,b,o,o,o,x,o
nobody,b,b,x,b,o,o,o,x,b
nobody,b,b,x,b,o,o,o,o,x
o,b,b,x,b,o,o,o,o,o
nobody,b,b,x,b,o,o,o,o,b
nobody,b,b,x,b,o,o,o,b,x
nobody,b,b,x,b,o,o,o,b,o
nobody,b,b,x,b,o,o,o,b,b
nobody,b,b,x,b,o,o,b,x,x
nobody,b,b,x,b,o,o,b,x,o
nobody,b,b,x,b,o,o,b,x,b
nobody,b,b,x,b,o,o,b,o,x
nobody,b,b,x,b,o,o,b,o,o
nobody,b,b,x,b,o,o,b,o,b
nobody,b,b,x,b,o,o,b,b,x
nobody,b,b,x,b,o,o,b,b,o
nobody,b,b,x,b,o,o,b,b,b
x,b,b,x,b,o,b,x,x,x
nobody,b,b,x,b,o,b,x,x,o
nobody,b,b,x,b,o,b,x,x,b
nobody,b,b,x,b,o,b,x,o,x
nobody,b,b,x,b,o,b,x,o,o
nobody,b,b,x,b,o,b,x,o,b
nobody,b,b,x,b,o,b,x,b,x
nobody,b,b,x,b,o,b,x,b,o
nobody,b,b,x,b,o,b,x,b,b
nobody,b,b,x,b,o,b,o,x,x
nobody,b,b,x,b,o,b,o,x,o
nobody,b,b,x,b,o,b,o,x,b
nobody,b,b,x,b,o,b,o,o,x
o,b,b,x,b,o,b,o,o,o
nobody,b,b,x,b,o,b,o,o,b
nobody,b,b,x,b,o,b,o,b,x
nobody,b,b,x,b,o,b,o,b,o
nobody,b,b,x,b,o,b,o,b,b
nobody,b,b,x,b,o,b,b,x,x
nobody,b,b,x,b,o,b,b,x,o
nobody,b,b,x,b,o,b,b,x,b
nobody,b,b,x,b,o,b,b,o,x
nobody,b,b,x,b,o,b,b,o,o
nobody,b,b,x,b,o,b,b,o,b
nobody,b,b,x,b,o,b,b,b,x
nobody,b,b,x,b,o,b,b,b,o
nobody,b,b,x,b,o,b,b,b,b
x,b,b,x,b,b,x,x,x,x
nobody,b,b,x,b,b,x,x,x,o
nobody,b,b,x,b,b,x,x,x,b
x,b,b,x,b,b,x,x,o,x
nobody,b,b,x,b,b,x,x,o,o
nobody,b,b,x,b,b,x,x,o,b
x,b,b,x,b,b,x,x,b,x
nobody,b,b,x,b,b,x,x,b,o
nobody,b,b,x,b,b,x,x,b,b
x,b,b,x,b,b,x,o,x,x
nobody,b,b,x,b,b,x,o,x,o
nobody,b,b,x,b,b,x,o,x,b
x,b,b,x,b,b,x,o,o,x
o,b,b,x,b,b,x,o,o,o
nobody,b,b,x,b,b,x,o,o,b
x,b,b,x,b,b,x,o,b,x
nobody,b,b,x,b,b,x,o,b,o
nobody,b,b,x,b,b,x,o,b,b
x,b,b,x,b,b,x,b,x,x
nobody,b,b,x,b,b,x,b,x,o
nobody,b,b,x,b,b,x,b,x,b
x,b,b,x,b,b,x,b,o,x
nobody,b,b,x,b,b,x,b,o,o
nobody,b,b,x,b,b,x,b,o,b
x,b,b,x,b,b,x,b,b,x
nobody,b,b,x,b,b,x,b,b,o
nobody,b,b,x,b,b,x,b,b,b
x,b,b,x,b,b,o,x,x,x
nobody,b,b,x,b,b,o,x,x,o
nobody,b,b,x,b,b,o,x,x,b
nobody,b,b,x,b,b,o,x,o,x
nobody,b,b,x,b,b,o,x,o,o
nobody,b,b,x,b,b,o,x,o,b
nobody,b,b,x,b,b,o,x,b,x
nobody,b,b,x,b,b,o,x,b,o
nobody,b,b,x,b,b,o,x,b,b
nobody,b,b,x,b,b,o,o,x,x
nobody,b,b,x,b,b,o,o,x,o
nobody,b,b,x,b,b,o,o,x,b
nobody,b,b,x,b,b,o,o,o,x
o,b,b,x,b,b,o,o,o,o
nobody,b,b,x,b,b,o,o,o,b
nobody,b,b,x,b,b,o,o,b,x
nobody,b,b,x,b,b,o,o,b,o
nobody,b,b,x,b,b,o,o,b,b
nobody,b,b,x,b,b,o,b,x,x
nobody,b,b,x,b,b,o,b,x,o
nobody,b,b,x,b,b,o,b,x,b
nobody,b,b,x,b,b,o,b,o,x
nobody,b,b,x,b,b,o,b,o,o
nobody,b,b,x,b,b,o,b,o,b
nobody,b,b,x,b,b,o,b,b,x
nobody,b,b,x,b,b,o,b,b,o
nobody,b,b,x,b,b,o,b,b,b
x,b,b,x,b,b,b,x,x,x
nobody,b,b,x,b,b,b,x,x,o
nobody,b,b,x,b,b,b,x,x,b
nobody,b,b,x,b,b,b,x,o,x
nobody,b,b,x,b,b,b,x,o,o
nobody,b,b,x,b,b,b,x,o,b
nobody,b,b,x,b,b,b,x,b,x
nobody,b,b,x,b,b,b,x,b,o
nobody,b,b,x,b,b,b,x,b,b
nobody,b,b,x,b,b,b,o,x,x
nobody,b,b,x,b,b,b,o,x,o
nobody,b,b,x,b,b,b,o,x,b
nobody,b,b,x,b,b,b,o,o,x
o,b,b,x,b,b,b,o,o,o
nobody,b,b,x,b,b,b,o,o,b
nobody,b,b,x,b,b,b,o,b,x
nobody,b,b,x,b,b,b,o,b,o
nobody,b,b,x,b,b,b,o,b,b
nobody,b,b,x,b,b,b,b,x,x
nobody,b,b,x,b,b,b,b,x,o
nobody,b,b,x,b,b,b,b,x,b
nobody,b,b,x,b,b,b,b,o,x
nobody,b,b,x,b,b,b,b,o,o
nobody,b,b,x,b,b,b,b,o,b
nobody,b,b,x,b,b,b,b,b,x
nobody,b,b,x,b,b,b,b,b,o
nobody,b,b,x,b,b,b,b,b,b
x,b,b,o,x,x,x,x,x,x
x,b,b,o,x,x,x,x,x,o
x,b,b,o,x,x,x,x,x,b
x,b,b,o,x,x,x,x,o,x
x,b,b,o,x,x,x,x,o,o
x,b,b,o,x,x,x,x,o,b
x,b,b,o,x,x,x,x,b,x
x,b,b,o,x,x,x,x,b,o
x,b,b,o,x,x,x,x,b,b
x,b,b,o,x,x,x,o,x,x
x,b,b,o,x,x,x,o,x,o
x,b,b,o,x,x,x,o,x,b
x,b,b,o,x,x,x,o,o,x
everyone,b,b,o,x,x,x,o,o,o
x,b,b,o,x,x,x,o,o,b
x,b,b,o,x,x,x,o,b,x
x,b,b,o,x,x,x,o,b,o
x,b,b,o,x,x,x,o,b,b
x,b,b,o,x,x,x,b,x,x
x,b,b,o,x,x,x,b,x,o
x,b,b,o,x,x,x,b,x,b
x,b,b,o,x,x,x,b,o,x
x,b,b,o,x,x,x,b,o,o
x,b,b,o,x,x,x,b,o,b
x,b,b,o,x,x,x,b,b,x
x,b,b,o,x,x,x,b,b,o
x,b,b,o,x,x,x,b,b,b
x,b,b,o,x,x,o,x,x,x
o,b,b,o,x,x,o,x,x,o
nobody,b,b,o,x,x,o,x,x,b
nobody,b,b,o,x,x,o,x,o,x
o,b,b,o,x,x,o,x,o,o
nobody,b,b,o,x,x,o,x,o,b
nobody,b,b,o,x,x,o,x,b,x
o,b,b,o,x,x,o,x,b,o
nobody,b,b,o,x,x,o,x,b,b
nobody,b,b,o,x,x,o,o,x,x
o,b,b,o,x,x,o,o,x,o
nobody,b,b,o,x,x,o,o,x,b
nobody,b,b,o,x,x,o,o,o,x
o,b,b,o,x,x,o,o,o,o
nobody,b,b,o,x,x,o,o,o,b
nobody,b,b,o,x,x,o,o,b,x
o,b,b,o,x,x,o,o,b,o
nobody,b,b,o,x,x,o,o,b,b
nobody,b,b,o,x,x,o,b,x,x
o,b,b,o,x,x,o,b,x,o
nobody,b,b,o,x,x,o,b,x,b
nobody,b,b,o,x,x,o,b,o,x
o,b,b,o,x,x,o,b,o,o
nobody,b,b,o,x,x,o,b,o,b
nobody,b,b,o,x,x,o,b,b,x
o,b,b,o,x,x,o,b,b,o
nobody,b,b,o,x,x,o,b,b,b
x,b,b,o,x,x,b,x,x,x
nobody,b,b,o,x,x,b,x,x,o
nobody,b,b,o,x,x,b,x,x,b
nobody,b,b,o,x,x,b,x,o,x
nobody,b,b,o,x,x,b,x,o,o
nobody,b,b,o,x,x,b,x,o,b
nobody,b,b,o,x,x,b,x,b,x
nobody,b,b,o,x,x,b,x,b,o
nobody,b,b,o,x,x,b,x,b,b
nobody,b,b,o,x,x,b,o,x,x
nobody,b,b,o,x,x,b,o,x,o
nobody,b,b,o,x,x,b,o,x,b
nobody,b,b,o,x,x,b,o,o,x
o,b,b,o,x,x,b,o,o,o
nobody,b,b,o,x,x,b,o,o,b
nobody,b,b,o,x,x,b,o,b,x
nobody,b,b,o,x,x,b,o,b,o
nobody,b,b,o,x,x,b,o,b,b
nobody,b,b,o,x,x,b,b,x,x
nobody,b,b,o,x,x,b,b,x,o
nobody,b,b,o,x,x,b,b,x,b
nobody,b,b,o,x,x,b,b,o,x
nobody,b,b,o,x,x,b,b,o,o
nobody,b,b,o,x,x,b,b,o,b
nobody,b,b,o,x,x,b,b,b,x
nobody,b,b,o,x,x,b,b,b,o
nobody,b,b,o,x,x,b,b,b,b
x,b,b,o,x,o,x,x,x,x
nobody,b,b,o,x,o,x,x,x,o
nobody,b,b,o,x,o,x,x,x,b
nobody,b,b,o,x,o,x,x,o,x
nobody,b,b,o,x,o,x,x,o,o
nobody,b,b,o,x,o,x,x,o,b
nobody,b,b,o,x,o,x,x,b,x
nobody,b,b,o,x,o,x,x,b,o
nobody,b,b,o,x,o,x,x,b,b
o,b,b,o,x,o,x,o,x,x
o,b,b,o,x,o,x,o,x,o
o,b,b,o,x,o,x,o,x,b
o,b,b,o,x,o,x,o,o,x
o,b,b,o,x,o,x,o,o,o
o,b,b,o,x,o,x,o,o,b
o,b,b,o,x,o,x,o,b,x
o,b,b,o,x,o,x,o,b,o
o,b,b,o,x,o,x,o,b,b
nobody,b,b,o,x,o,x,b,x,x
nobody,b,b,o,x,o,x,b,x,o
nobody,b,b,o,x,o,x,b,x,b
nobody,b,b,o,x,o,x,b,o,x
nobody,b,b,o,x,o,x,b,o,o
nobody,b,b,o,x,o,x,b,o,b
nobody,b,b,o,x,o,x,b,b,x
nobody,b,b,o,x,o,x,b,b,o
nobody,b,b,o,x,o,x,b,b,b
x,b,b,o,x,o,o,x,x,x
o,b,b,o,x,o,o,x,x,o
nobody,b,b,o,x,o,o,x,x,b
nobody,b,b,o,x,o,o,x,o,x
o,b,b,o,x,o,o,x,o,o
nobody,b,b,o,x,o,o,x,o,b
nobody,b,b,o,x,o,o,x,b,x
o,b,b,o,x,o,o,x,b,o
nobody,b,b,o,x,o,o,x,b,b
o,b,b,o,x,o,o,o,x,x
o,b,b,o,x,o,o,o,x,o
o,b,b,o,x,o,o,o,x,b
o,b,b,o,x,o,o,o,o,x
o,b,b,o,x,o,o,o,o,o
o,b,b,o,x,o,o,o,o,b
o,b,b,o,x,o,o,o,b,x
o,b,b,o,x,o,o,o,b,o
o,b,b,o,x,o,o,o,b,b
nobody,b,b,o,x,o,o,b,x,x
o,b,b,o,x,o,o,b,x,o
nobody,b,b,o,x,o,o,b,x,b
nobody,b,b,o,x,o,o,b,o,x
o,b,b,o,x,o,o,b,o,o
nobody,b,b,o,x,o,o,b,o,b
nobody,b,b,o,x,o,o,b,b,x
o,b,b,o,x,o,o,b,b,o
nobody,b,b,o,x,o,o,b,b,b
x,b,b,o,x,o,b,x,x,x
nobody,b,b,o,x,o,b,x,x,o
nobody,b,b,o,x,o,b,x,x,b
nobody,b,b,o,x,o,b,x,o,x
nobody,b,b,o,x,o,b,x,o,o
nobody,b,b,o,x,o,b,x,o,b
nobody,b,b,o,x,o,b,x,b,x
nobody,b,b,o,x,o,b,x,b,o
nobody,b,b,o,x,o,b,x,b,b
o,b,b,o,x,o,b,o,x,x
o,b,b,o,x,o,b,o,x,o
o,b,b,o,x,o,b,o,x,b
o,b,b,o,x,o,b,o,o,x
o,b,b,o,x,o,b,o,o,o
o,b,b,o,x,o,b,o,o,b
o,b,b,o,x,o,b,o,b,x
o,b,b,o,x,o,b,o,b,o
o,b,b,o,x,o,b,o,b,b
nobody,b,b,o,x,o,b,b,x,x
nobody,b,b,o,x,o,b,b,x,o
nobody,b,b,o,x,o,b,b,x,b
nobody,b,b,o,x,o,b,b,o,x
nobody,b,b,o,x,o,b,b,o,o
nobody,b,b,o,x,o,b,b,o,b
nobody,b,b,o,x,o,b,b,b,x
nobody,b,b,o,x,o,b,b,b,o
nobody,b,b,o,x,o,b,b,b,b
x,b,b,o,x,b,x,x,x,x
nobody,b,b,o,x,b,x,x,x,o
nobody,b,b,o,x,b,x,x,x,b
nobody,b,b,o,x,b,x,x,o,x
nobody,b,b,o,x,b,x,x,o,o
nobody,b,b,o,x,b,x,x,o,b
nobody,b,b,o,x,b,x,x,b,x
nobody,b,b,o,x,b,x,x,b,o
nobody,b,b,o,x,b,x,x,b,b
nobody,b,b,o,x,b,x,o,x,x
nobody,b,b,o,x,b,x,o,x,o
nobody,b,b,o,x,b,x,o,x,b
nobody,b,b,o,x,b,x,o,o,x
o,b,b,o,x,b,x,o,o,o
nobody,b,b,o,x,b,x,o,o,b
nobody,b,b,o,x,b,x,o,b,x
nobody,b,b,o,x,b,x,o,b,o
nobody,b,b,o,x,b,x,o,b,b
nobody,b,b,o,x,b,x,b,x,x
nobody,b,b,o,x,b,x,b,x,o
nobody,b,b,o,x,b,x,b,x,b
nobody,b,b,o,x,b,x,b,o,x
nobody,b,b,o,x,b,x,b,o,o
nobody,b,b,o,x,b,x,b,o,b
nobody,b,b,o,x,b,x,b,b,x
nobody,b,b,o,x,b,x,b,b,o
nobody,b,b,o,x,b,x,b,b,b
x,b,b,o,x,b,o,x,x,x
o,b,b,o,x,b,o,x,x,o
nobody,b,b,o,x,b,o,x,x,b
nobody,b,b,o,x,b,o,x,o,x
o,b,b,o,x,b,o,x,o,o
nobody,b,b,o,x,b,o,x,o,b
nobody,b,b,o,x,b,o,x,b,x
o,b,b,o,x,b,o,x,b,o
nobody,b,b,o,x,b,o,x,b,b
nobody,b,b,o,x,b,o,o,x,x
o,b,b,o,x,b,o,o,x,o
nobody,b,b,o,x,b,o,o,x,b
nobody,b,b,o,x,b,o,o,o,x
o,b,b,o,x,b,o,o,o,o
nobody,b,b,o,x,b,o,o,o,b
nobody,b,b,o,x,b,o,o,b,x
o,b,b,o,x,b,o,o,b,o
nobody,b,b,o,x,b,o,o,b,b
nobody,b,b,o,x,b,o,b,x,x
o,b,b,o,x,b,o,b,x,o
nobody,b,b,o,x,b,o,b,x,b
nobody,b,b,o,x,b,o,b,o,x
o,b,b,o,x,b,o,b,o,o
nobody,b,b,o,x,b,o,b,o,b
nobody,b,b,o,x,b,o,b,b,x
o,b,b,o,x,b,o,b,b,o
nobody,b,b,o,x,b,o,b,b,b
x,b,b,o,x,b,b,x,x,x
nobody,b,b,o,x,b,b,x,x,o
nobody,b,b,o,x,b,b,x,x,b
nobody,b,b,o,x,b,b,x,o,x
nobody,b,b,o,x,b,b,x,o,o
nobody,b,b,o,x,b,b,x,o,b
nobody,b,b,o,x,b,b,x,b,x
nobody,b,b,o,x,b,b,x,b,o
nobody,b,b,o,x,b,b,x,b,b
nobody,b,b,o,x,b,b,o,x,x
nobody,b,b,o,x,b,b,o,x,o
nobody,b,b,o,x,b,b,o,x,b
nobody,b,b,o,x,b,b,o,o,x
o,b,b,o,x,b,b,o,o,o
nobody,b,b,o,x,b,b,o,o,b
nobody,b,b,o,x,b,b,o,b,x
nobody,b,b,o,x,b,b,o,b,o
nobody,b,b,o,x,b,b,o,b,b
nobody,b,b,o,x,b,b,b,x,x
nobody,b,b,o,x,b,b,b,x,o
nobody,b,b,o,x,b,b,b,x,b
nobody,b,b,o,x,b,b,b,o,x
nobody,b,b,o,x,b,b,b,o,o
nobody,b,b,o,x,b,b,b,o,b
nobody,b,b,o,x,b,b,b,b,x
nobody,b,b,o,x,b,b,b,b,o
nobody,b,b,o,x,b,b,b,b,b
x,b,b,o,o,x,x,x,x,x
nobody,b,b,o,o,x,x,x,x,o
nobody,b,b,o,o,x,x,x,x,b
nobody,b,b,o,o,x,x,x,o,x
nobody,b,b,o,o,x,x,x,o,o
nobody,b,b,o,o,x,x,x,o,b
nobody,b,b,o,o,x,x,x,b,x
nobody,b,b,o,o,x,x,x,b,o
nobody,b,b,o,o,x,x,x,b,b
nobody,b,b,o,o,x,x,o,x,x
nobody,b,b,o,o,x,x,o,x,o
nobody,b,b,o,o,x,x,o,x,b
nobody,b,b,o,o,x,x,o,o,x
o,b,b,o,o,x,x,o,o,o
nobody,b,b,o,o,x,x,o,o,b
nobody,b,b,o,o,x,x,o,b,x
nobody,b,b,o,o,x,x,o,b,o
nobody,b,b,o,o,x,x,o,b,b
nobody,b,b,o,o,x,x,b,x,x
nobody,b,b,o,o,x,x,b,x,o
nobody,b,b,o,o,x,x,b,x,b
nobody,b,b,o,o,x,x,b,o,x
nobody,b,b,o,o,x,x,b,o,o
nobody,b,b,o,o,x,x,b,o,b
nobody,b,b,o,o,x,x,b,b,x
nobody,b,b,o,o,x,x,b,b,o
nobody,b,b,o,o,x,x,b,b,b
x,b,b,o,o,x,o,x,x,x
o,b,b,o,o,x,o,x,x,o
nobody,b,b,o,o,x,o,x,x,b
nobody,b,b,o,o,x,o,x,o,x
o,b,b,o,o,x,o,x,o,o
nobody,b,b,o,o,x,o,x,o,b
nobody,b,b,o,o,x,o,x,b,x
o,b,b,o,o,x,o,x,b,o
nobody,b,b,o,o,x,o,x,b,b
nobody,b,b,o,o,x,o,o,x,x
o,b,b,o,o,x,o,o,x,o
nobody,b,b,o,o,x,o,o,x,b
nobody,b,b,o,o,x,o,o,o,x
o,b,b,o,o,x,o,o,o,o
nobody,b,b,o,o,x,o,o,o,b
nobody,b,b,o,o,x,o,o,b,x
o,b,b,o,o,x,o,o,b,o
nobody,b,b,o,o,x,o,o,b,b
nobody,b,b,o,o,x,o,b,x,x
o,b,b,o,o,x,o,b,x,o
nobody,b,b,o,o,x,o,b,x,b
nobody,b,b,o,o,x,o,b,o,x
o,b,b,o,o,x,o,b,o,o
nobody,b,b,o,o,x,o,b,o,b
nobody,b,b,o,o,x,o,b,b,x
o,b,b,o,o,x,o,b,b,o
nobody,b,b,o,o,x,o,b,b,b
x,b,b,o,o,x,b,x,x,x
nobody,b,b,o,o,x,b,x,x,o
nobody,b,b,o,o,x,b,x,x,b
nobody,b,b,o,o,x,b,x,o,x
nobody,b,b,o,o,x,b,x,o,o
nobody,b,b,o,o,x,b,x,o,b
nobody,b,b,o,o,x,b,x,b,x
nobody,b,b,o,o,x,b,x,b,o
nobody,b,b,o,o,x,b,x,b,b
nobody,b,b,o,o,x,b,o,x,x
nobody,b,b,o,o,x,b,o,x,o
nobody,b,b,o,o,x,b,o,x,b
nobody,b,b,o,o,x,b,o,o,x
o,b,b,o,o,x,b,o,o,o
nobody,b,b,o,o,x,b,o,o,b
nobody,b,b,o,o,x,b,o,b,x
nobody,b,b,o,o,x,b,o,b,o
nobody,b,b,o,o,x,b,o,b,b
nobody,b,b,o,o,x,b,b,x,x
nobody,b,b,o,o,x,b,b,x,o
nobody,b,b,o,o,x,b,b,x,b
nobody,b,b,o,o,x,b,b,o,x
nobody,b,b,o,o,x,b,b,o,o
nobody,b,b,o,o,x,b,b,o,b
nobody,b,b,o,o,x,b,b,b,x
nobody,b,b,o,o,x,b,b,b,o
nobody,b,b,o,o,x,b,b,b,b
x,b,b,o,o,o,x,x,x,x
nobody,b,b,o,o,o,x,x,x,o
nobody,b,b,o,o,o,x,x,x,b
nobody,b,b,o,o,o,x,x,o,x
nobody,b,b,o,o,o,x,x,o,o
nobody,b,b,o,o,o,x,x,o,b
nobody,b,b,o,o,o,x,x,b,x
nobody,b,b,o,o,o,x,x,b,o
nobody,b,b,o,o,o,x,x,b,b
o,b,b,o,o,o,x,o,x,x
o,b,b,o,o,o,x,o,x,o
o,b,b,o,o,o,x,o,x,b
o,b,b,o,o,o,x,o,o,x
o,b,b,o,o,o,x,o,o,o
o,b,b,o,o,o,x,o,o,b
o,b,b,o,o,o,x,o,b,x
o,b,b,o,o,o,x,o,b,o
o,b,b,o,o,o,x,o,b,b
nobody,b,b,o,o,o,x,b,x,x
nobody,b,b,o,o,o,x,b,x,o
nobody,b,b,o,o,o,x,b,x,b
nobody,b,b,o,o,o,x,b,o,x
nobody,b,b,o,o,o,x,b,o,o
nobody,b,b,o,o,o,x,b,o,b
nobody,b,b,o,o,o,x,b,b,x
nobody,b,b,o,o,o,x,b,b,o
nobody,b,b,o,o,o,x,b,b,b
everyone,b,b,o,o,o,o,x,x,x
o,b,b,o,o,o,o,x,x,o
o,b,b,o,o,o,o,x,x,b
o,b,b,o,o,o,o,x,o,x
o,b,b,o,o,o,o,x,o,o
o,b,b,o,o,o,o,x,o,b
o,b,b,o,o,o,o,x,b,x
o,b,b,o,o,o,o,x,b,o
o,b,b,o,o,o,o,x,b,b
o,b,b,o,o,o,o,o,x,x
o,b,b,o,o,o,o,o,x,o
o,b,b,o,o,o,o,o,x,b
o,b,b,o,o,o,o,o,o,x
o,b,b,o,o,o,o,o,o,o
o,b,b,o,o,o,o,o,o,b
o,b,b,o,o,o,o,o,b,x
o,b,b,o,o,o,o,o,b,o
o,b,b,o,o,o,o,o,b,b
o,b,b,o,o,o,o,b,x,x
o,b,b,o,o,o,o,b,x,o
o,b,b,o,o,o,o,b,x,b
o,b,b,o,o,o,o,b,o,x
o,b,b,o,o,o,o,b,o,o
o,b,b,o,o,o,o,b,o,b
o,b,b,o,o,o,o,b,b,x
o,b,b,o,o,o,o,b,b,o
o,b,b,o,o,o,o,b,b,b
x,b,b,o,o,o,b,x,x,x
nobody,b,b,o,o,o,b,x,x,o
nobody,b,b,o,o,o,b,x,x,b
nobody,b,b,o,o,o,b,x,o,x
nobody,b,b,o,o,o,b,x,o,o
nobody,b,b,o,o,o,b,x,o,b
nobody,b,b,o,o,o,b,x,b,x
nobody,b,b,o,o,o,b,x,b,o
nobody,b,b,o,o,o,b,x,b,b
o,b,b,o,o,o,b,o,x,x
o,b,b,o,o,o,b,o,x,o
o,b,b,o,o,o,b,o,x,b
o,b,b,o,o,o,b,o,o,x
o,b,b,o,o,o,b,o,o,o
o,b,b,o,o,o,b,o,o,b
o,b,b,o,o,o,b,o,b,x
o,b,b,o,o,o,b,o,b,o
o,b,b,o,o,o,b,o,b,b
nobody,b,b,o,o,o,b,b,x,x
nobody,b,b,o,o,o,b,b,x,o
nobody,b,b,o,o,o,b,b,x,b
nobody,b,b,o,o,o,b,b,o,x
nobody,b,b,o,o,o,b,b,o,o
nobody,b,b,o,o,o,b,b,o,b
nobody,b,b,o,o,o,b,b,b,x
nobody,b,b,o,o,o,b,b,b,o
nobody,b,b,o,o,o,b,b,b,b
x,b,b,o,o,b,x,x,x,x
nobody,b,b,o,o,b,x,x,x,o
nobody,b,b,o,o,b,x,x,x,b
nobody,b,b,o,o,b,x,x,o,x
